seed,method,candidate,order,phase,fallback,invalid_errors,edit_distance,strategy,val_loss,val_fid,train_loss,train_fid
5,LLM-Open,mirror-chain-3,3,explore,False,,nan,,0.0635662149752928,0.9364337850247072,0.07167917655952105,0.928320823440479
5,LLM-Open,boundary-first-4,4,explore,False,,nan,,0.031048927297672946,0.968951072702327,0.03411128632446858,0.9658887136755314
5,LLM-Open,real-collect-5,5,explore,False,,nan,,0.13509931108124906,0.8649006889187509,0.15271668452151999,0.84728331547848
5,LLM-Open,symmetric-6,6,explore,False,,nan,,0.16877139712328548,0.8312286028767145,0.18541349305507004,0.81458650694493
6,Random,R1,1,explore,False,,nan,,0.5185882082501767,0.48141179174982324,0.5320339295210766,0.46796607047892336
6,Random,R2,2,explore,False,,nan,,0.5083149796905388,0.4916850203094612,0.5196422446810849,0.4803577553189151
6,Random,R3,3,explore,False,,nan,,0.5225044696408803,0.4774955303591198,0.5426349334645766,0.4573650665354234
6,Random,R4,4,explore,False,,nan,,0.5059243022506485,0.4940756977493515,0.5147986012953337,0.4852013987046663
6,Random,R5,5,explore,False,,nan,,0.48543261473350274,0.5145673852664973,0.4807204320740188,0.5192795679259812
6,Random,R6,6,explore,False,,nan,,0.08651902930221,0.91348097069779,0.12529669272591992,0.8747033072740801
6,Greedy,G1_warm,1,explore,False,,nan,,0.5224301789582926,0.4775698210417074,0.5420172657830018,0.45798273421699814
6,Greedy,G2_warm,2,explore,False,,nan,,0.5265689589968214,0.4734310410031786,0.5373559716499077,0.4626440283500923
6,Greedy,G3_warm,3,explore,False,,nan,,0.37873957962086524,0.6212604203791348,0.3918622782649954,0.6081377217350046
6,Greedy,G4_rej,4,refine,False,,0.0625,,0.37874060163113443,0.6212593983688656,0.39186553043262506,0.6081344695673749
