block,structural_hash,depth,two_qubit_gate_count,total_trainable_params,val_logloss,transpiled_two_qubit,transpiled_depth,wall_clock_seconds
5,e13f09b8a58a,4,0,53,0.7629150215018352,0,4,2.0816
5,e1a227f22817,14,11,53,0.805952016266747,29,34,2.9629
5,e292955ede98,12,10,53,0.7810240908403874,26,32,3.1625
5,e425705d298f,10,6,53,0.7286439499521289,6,14,2.8834
5,e556967495b4,7,3,53,0.7860053925480782,3,7,2.4363
5,e603adab834b,8,4,53,0.7324687739706507,10,17,2.7004
5,e6a1abd9ed6a,11,8,53,0.7677909632676441,28,35,2.7084
5,e6ef0fc23911,4,0,53,0.7621059955745184,0,4,2.1458
5,e7a113149909,12,11,53,0.7986186167896829,35,40,3.1378
5,ec3d3cfa1e99,13,11,53,0.7440590611216612,37,37,2.7547
5,ed9992583ace,14,11,53,0.8040810828430496,29,34,3.0407
5,edb832558599,10,7,53,0.7568724849548585,23,29,2.6057
5,ef34cf24eca2,14,10,53,0.7381715491765051,28,33,2.87
5,effb0556a789,11,7,53,0.7445918055709513,21,28,2.9429
5,f04bb4cf9438,10,7,53,0.7290894633231326,21,26,2.6126
5,f23cf4c277c8,13,10,53,0.7857002539322863,19,22,2.8105
5,f2442c369b58,7,4,53,0.756437802728253,12,17,2.2874
5,f2dd6c306f3d,15,14,53,0.7497238663106828,34,37,3.0649
5,f4cb7a4c121f,11,7,53,0.7214425885966441,18,23,2.6868
5,f58e85e5f2fc,7,4,53,0.7258528064108748,12,17,2.7345
5,f7d45e3155b1,17,14,53,0.7279006329920669,46,53,3.925
5,fd403ab3ad13,10,7,53,0.7519180341837105,21,26,2.573
5,fd77ebb0115c,7,3,53,0.764322622194995,3,11,2.4437
6,032f2a1f794e,15,14,53,0.7420395109576239,41,49,3.0531
6,07b16a99f569,4,0,53,0.7181431471930193,0,4,2.1436
6,07b16a99f569,4,0,53,0.7372018544187106,0,4,2.1087
6,081ec42e78f7,14,11,53,0.7271109069548374,30,30,2.7743
6,087c2397e3b9,10,8,53,0.7084937255730126,30,36,2.4829
6,09cac52e03c5,8,3,53,0.7139749149004343,3,11,2.6604
6,0a0ec1d37b3a,11,8,53,0.7127352263982392,26,32,2.6926
6,0ace4c49ce0d,10,7,53,0.7363063045695999,23,34,2.5963
6,0d3379fcd92e,9,4,53,0.711038157724803,8,11,2.5913
6,0fd685f341b9,13,11,53,0.7742675723866721,31,39,2.9632
6,13b3a2e1d851,9,7,53,0.7588308550619796,17,24,2.6809
6,13e3290c60c3,8,4,53,0.7491035093957608,8,10,2.3625
6,185fb8c393f2,16,13,53,0.7545104841350114,37,44,3.0577
6,18822d7be99e,15,11,53,0.7471731836409028,30,36,2.9691
6,19f564e45cac,13,11,53,0.7608632002411052,37,38,2.6371
6,1a327720d981,10,6,53,0.7644715482018594,6,12,2.8377
6,1ae88e1d1d7f,13,10,53,0.850600714088883,35,39,2.8897
6,1f1a353443ff,18,15,53,0.8128805424381375,52,64,3.3944
6,21c65f7203a0,10,7,53,0.7128423862473714,21,26,2.6029
6,26418dc6e0ee,11,7,53,0.7894782978921105,21,29,2.8068
6,2809196352c7,11,7,53,0.8466676788587868,11,16,3.271
6,28802c83d793,13,10,53,0.7471464364365118,30,37,3.2794
6,28f1da047f96,11,8,53,0.7044154129447788,28,34,2.6606
6,29deebce271b,20,18,53,0.8019972555314527,61,55,3.1741
6,2b61da1d3456,10,7,53,0.7073553045696249,18,23,2.599
6,2b61da1d3456,10,7,53,0.7318160136151836,18,23,2.6037
6,2b8362192d2d,11,8,53,0.7440373937753566,28,32,2.5779
6,2ba422ff959d,10,6,53,0.7355297213089125,6,12,2.7879
6,2f1d469e0621,10,7,53,0.7716458790024943,23,29,2.6353
6,2f32cd0a3c4d,16,14,53,0.750568197048027,37,45,3.0351
6,32b4d3fc16fc,12,7,53,0.7388265639359504,14,20,2.7612
6,333ab963d46a,21,19,53,0.7226734391492107,62,59,3.0089
6,34f123fd3ec6,13,8,53,0.7221508338998249,26,34,3.0305
6,38b430020648,17,14,53,0.813943365456706,44,47,3.0776
6,39d826a64d6e,12,8,53,0.7937668399193437,30,36,2.8916
6,3b7c3105dcd1,4,0,53,0.7814022078666512,0,4,2.164
6,3bdb74a459a0,7,3,53,0.7553148327403265,6,12,2.2946
6,3dad662f670d,7,3,53,0.7545996468908073,3,7,2.6329
6,3e2ea6bf44f2,13,10,53,0.7178227225330882,31,33,2.8057
6,3f67bd150e7e,12,8,53,0.7659853343336349,24,28,2.6873
6,3ff0891a23b4,11,7,53,0.7455753948096926,14,17,2.5118
6,405edde9d63e,12,10,53,0.7718929800997455,26,31,2.7889
6,416d695ef2a9,12,8,53,0.7282325779897787,22,28,2.6607
6,41d7711f8da8,16,17,53,0.7208996034331194,43,49,3.1753
6,424f11391ed6,7,3,53,0.7595947172116739,3,7,2.2252
6,425a34f5481f,13,8,53,0.7998065405288951,24,29,2.8947
6,43e4afecd68d,12,10,53,0.720897812283952,18,22,2.9608
6,45fbe260ae4b,17,15,53,0.818786707722735,45,48,3.1576
6,47cfd51f60f9,11,7,53,0.7710900203557118,21,26,2.8048
6,4a81dc62cff5,10,7,53,0.7429157799114646,19,28,2.5845
6,4b0a53601342,10,7,53,0.7856275778292379,23,29,2.6142
6,4b8bfdff4376,13,10,53,0.8067455798812008,30,35,2.8963
6,4d849d675549,12,7,53,0.7580847987173761,19,27,2.8802
6,4da117fd5f9e,9,4,53,0.752768493482166,10,17,2.6935
6,505050dbc623,12,10,53,0.7480897162065687,24,30,2.8476
6,5084c5abd678,11,7,53,0.7548388729626907,23,30,2.8821
6,52143ae4ac4b,7,4,53,0.7579453709729282,14,20,2.3845
6,529f94be7b94,13,10,53,0.7450051564797261,30,33,2.6809
6,5434f6036ce1,8,4,53,0.7376975183046293,10,14,2.3132
6,567df35fe74e,10,8,53,0.7141260271960183,28,33,2.5342
6,57042f8c2ffb,12,7,53,0.6911584771448702,16,24,2.8393
6,581655648b3f,14,11,53,0.7428244602884285,36,43,2.8139
6,5a05c3a7a0ad,11,7,53,0.7965181923129151,11,13,2.7448
6,5aa8640764b7,11,7,53,0.7510877515144209,19,29,2.8352
6,5be19cc3807a,12,9,53,0.8294735787539128,18,23,2.7506
6,5c8acd9c9626,13,10,53,0.754827837688162,26,32,3.0311
6,5c8ed695e32b,15,11,53,0.7489122782452369,32,38,3.0627
6,5de5b9e405b4,10,8,53,0.7243528551747707,32,38,2.7004
6,5f60874932a6,4,0,53,0.7116539682633993,0,4,2.1621
6,603a6e304429,15,15,53,0.7170414588795396,49,49,2.9275
6,61c04d782603,7,4,53,0.7191744845291468,12,17,2.3389
6,61d8ee298451,14,12,53,0.7922913180035216,44,40,2.697
6,648dcfd39060,10,7,53,0.7808913385045997,11,15,2.6757
6,660686604c65,10,6,53,0.6938841378650643,15,24,2.5816
6,69c911bef303,13,10,53,0.7816577663623563,31,34,2.9048
6,6bced5a08fbb,7,3,53,0.7802799855109144,6,10,2.2122
6,6c06e2848b17,11,6,53,0.760887854010709,12,23,2.7904
6,6c1699daf1ec,16,15,53,0.8305638435405512,47,47,2.9376
6,6c71145ed992,8,4,53,0.7526617449177125,10,13,2.6558
6,6dd137af510f,7,3,53,0.7737891915781254,6,16,2.5783
6,6df3d7537ca4,7,4,53,0.7255747155487453,12,17,2.3327
6,6e06b1ddc9fb,11,8,53,0.7779363615732255,24,27,2.6049
6,6f8fa4b32dbf,15,13,53,0.8275610321539065,36,43,2.9583
6,712d8aea6e74,15,12,53,0.7475102873362937,44,43,2.932
6,7142c7ec31af,14,11,53,0.7461577065116348,32,35,2.9774
6,725b84d71dba,12,11,53,0.719855929430237,35,42,2.7592
6,7623f278a174,7,4,53,0.7214368153566848,14,21,2.5387
6,772495a64140,7,4,53,0.6963500962465476,14,20,2.3824
6,7b1426f62ef4,11,6,53,0.7364319081984741,15,30,2.9087
6,7d0602e48197,11,6,53,0.7851036466985987,13,18,2.6796
6,7e428a0a1e55,13,11,53,0.754418907019071,36,43,2.8306
6,7f3aed384f51,4,0,53,0.7605252642116864,0,4,2.1593
6,7f730f43f251,8,4,53,0.7579875720211356,14,21,2.5886
6,8003fa6cf58d,13,10,53,0.7592552345763438,24,28,2.9512
6,80efcde460dd,4,0,53,0.716997037622181,0,4,2.1319
6,82741cbc2658,14,11,53,0.7526264286666456,37,42,2.9293
6,82a6995d4eda,16,12,53,0.7320898785656231,42,40,3.0804
6,8587c0a363d5,10,6,53,0.7461538008383435,6,14,2.7907
6,880b6af94720,10,7,53,0.739856743729424,19,27,2.4922
6,8b3f5c70e7ed,13,11,53,0.7340635242573328,33,34,2.7507
6,8b975a728ca1,7,4,53,0.7282118241856608,12,17,2.5905
6,8e249f067bad,18,15,53,0.7068171210459723,50,55,3.1658
6,8f62e9e3f581,13,11,53,0.7457496523144884,37,39,2.7782
6,8fea3c837ab6,15,12,53,0.7595635591480164,46,45,2.9495
6,9001feb5dca4,12,10,53,0.7886315117077092,24,30,2.8821
6,9004f02d23b4,11,8,53,0.8801800835000073,30,38,2.6782
6,95b94d178edd,10,8,53,0.7211104999459499,28,33,2.5562
6,95b94d178edd,10,8,53,0.755192360215327,28,33,2.5001
6,97a9fea463c4,7,3,53,0.7318814239369231,6,14,2.4018
6,97fc797ea1be,8,4,53,0.7556591721401983,10,12,2.3448
6,9904b7b570f4,11,8,53,0.7299812078171348,30,37,2.7408
6,99bd7cb33a0a,14,14,53,0.7332805579425015,38,42,2.9528
6,99dd96563435,16,12,53,0.8147509510728365,38,41,3.0505
6,9ad604f29ffc,10,6,53,0.8139906191016324,12,20,2.5227
6,9ceb2d4f4a42,7,4,53,0.7499260588215538,14,21,2.3318
6,9d3d9df7db75,9,6,53,0.7721746294514071,12,15,2.6198
6,9d5a063356a2,17,15,53,0.760107857989529,49,46,2.8562
6,9eaeedb418c6,13,10,53,0.7747050390248137,29,34,2.6437
6,9edce499b0b6,11,7,53,0.7475501060716144,19,28,2.7767
6,9eff2576ed49,15,13,53,0.7840452315082598,37,47,3.1583
6,a1defaf7f589,15,11,53,0.7030785985220228,32,41,3.0576
6,a549e071c526,13,10,53,0.7489302987488343,29,38,2.8508
6,a5d4bf93423d,12,10,53,0.8022100216106122,27,35,2.8236
6,a5f93a95abca,10,7,53,0.7094687100024357,19,28,2.5871
6,a5f93a95abca,10,7,53,0.7426971326398509,19,28,2.5995
6,a70ed100eec4,7,3,53,0.7241191358097447,3,11,2.5291
6,a7b79167a48b,7,4,53,0.7212734551780041,12,17,2.4007
6,a7e735c5993c,15,11,53,0.739002417933345,36,45,3.1316
6,a93636c18ddd,11,9,53,0.767471416976433,9,14,2.7293
6,a9ddf26dfed5,16,12,53,0.7608030413386159,40,40,2.9965
6,aac25e7d8468,4,0,53,0.7693594572172383,0,4,2.1622
6,aac25e7d8468,4,0,53,0.7349846815400612,0,4,2.1008
6,ac2c817914ff,10,6,53,0.7051241367635853,6,15,2.8712
6,ad31888f15f0,10,7,53,0.7424555638701502,23,34,2.6078
6,ae6343d66770,7,4,53,0.7146902814599696,12,17,2.3645
6,aea67b7c2242,9,6,53,0.7252848299520042,12,25,2.6229
6,aff2f1d6be55,12,7,53,0.7613655115368853,19,27,3.0147
6,b2615f2dfa4d,13,10,53,0.7064815987746276,31,34,2.8482
6,b38162d761bf,11,9,53,0.7653330504474308,9,16,2.7777
6,b393daf5dc0a,7,3,53,0.7807712829603588,6,11,2.3036
6,b3b8faf2ed00,13,8,53,0.7730357810073201,26,31,2.9054
6,b57e1d722d11,8,3,53,0.7702390890210387,3,8,2.5406
6,b5e9d7ed7c74,13,8,53,0.7627015493488194,24,32,2.9695
6,b62ea45650c8,20,18,53,0.7314344961459012,55,56,3.4684
6,b67a00409f2a,13,10,53,0.804938691220633,27,37,2.8333
6,b911c67dae93,12,7,53,0.8243335556267025,16,26,2.9916
6,ba61f3c9c28a,12,8,53,0.7414143865525694,26,30,2.6932
6,ba93c591a12a,7,3,53,0.7759580493794629,3,11,2.4706
6,bb215d5b0cd3,10,7,53,0.789793582142817,23,34,2.667
6,bdcad8be0e2e,16,14,53,0.7530863619323038,46,51,3.0359
6,be2d3fd6e5a9,4,0,53,0.7614498502702698,0,4,2.3119
6,bf1593c370d7,13,11,53,0.7057244566635984,33,39,2.9828
6,bf65bfaa4dac,18,15,53,0.7104172752124023,48,53,3.2046
6,c06044b25e7e,8,3,53,0.7601248485503243,6,16,2.6857
6,c2f1f4c5d60d,11,8,53,0.8064276780139019,30,38,3.1516
6,c3c785ddee30,10,6,53,0.7531109701383035,6,12,2.7731
6,c527d4e4bea6,5,0,53,0.7191109345340269,0,5,2.3003
6,c6411e817169,12,10,53,0.7606509483428773,24,30,2.9024
6,c7e02d89194a,10,6,53,0.7211792284286775,6,10,2.6542
6,c7f863da692b,12,11,53,0.7956756440889838,35,38,2.7024
6,c9892a4ff469,11,7,53,0.7059968849903537,19,23,2.634
6,cbb8e20b8266,18,17,53,0.7113712627452962,56,68,3.2549
6,cc4fd13f446c,9,4,53,0.7978818566741759,8,11,2.6066
6,cc7ef5e32419,10,8,53,0.7427717520381888,32,38,2.5329
6,cd763c399386,10,7,53,0.7027826434925748,23,36,2.6555
6,cd83f6e9cb10,10,4,53,0.7746970034327909,10,19,3.0269
6,cdd4c0ed71be,7,3,53,0.7766675771228951,6,15,2.435
6,ce01f826e6c8,13,11,53,0.7757263387444698,35,35,2.6874
6,d1b5248a49c2,11,8,53,0.7120238000193396,28,33,2.5667
6,d28bc0c48242,10,7,53,0.7240324534892609,19,28,2.6106
6,d4a0a85e103c,14,11,53,0.6980501679300503,29,36,3.0484
6,d5bb027f1e42,10,6,53,0.7529054052845084,12,19,2.5395
6,d7d451be189c,12,10,53,0.738320121649518,26,31,2.8198
6,d87f6b00d8b8,7,3,53,0.7555010470221377,6,13,2.2821
6,d885d2bef868,10,8,53,0.7463588467479919,30,36,2.5253
6,d97ccd04f4f5,7,4,53,0.7229427024316522,14,20,2.3528
6,d9f38a8cf7b8,8,4,53,0.7463304536045653,10,13,2.3379
6,dcab76ba3eee,13,10,53,0.7502871886052933,28,35,2.8698
6,dd3d12e5859e,13,10,53,0.7534650665067306,26,32,3.0107
6,e425705d298f,10,6,53,0.797102033527711,6,14,2.8847
6,e556967495b4,7,3,53,0.7226418065145278,3,7,2.2861
6,e603adab834b,8,4,53,0.8150184662444787,10,17,2.5122
6,e6ef0fc23911,4,0,53,0.7167683554726477,0,4,2.5182
6,e7a113149909,12,11,53,0.8035810485215372,35,40,2.8148
6,e842bd68c9b5,15,14,53,0.7235465143660033,43,48,3.1931
6,ebadef829fad,11,7,53,0.7614535542886482,20,27,2.8151
6,ec3d3cfa1e99,13,11,53,0.772330088602453,37,37,2.6502
6,ed9992583ace,14,11,53,0.8196243999857274,29,34,3.046
6,edb832558599,10,7,53,0.7234233022252158,23,29,2.7057
6,ef34cf24eca2,14,10,53,0.7996432641917067,28,33,2.8426
6,effb0556a789,11,7,53,0.74839111167014,21,28,3.0638
6,f06f9325eb17,17,14,53,0.7580591829330011,44,47,3.0803
6,f4cb7a4c121f,11,7,53,0.7575595801473217,18,23,2.6549
6,f58e85e5f2fc,7,4,53,0.7241006597323858,12,17,2.3683
6,f63dc437fe40,13,10,53,0.7580056315617815,31,34,2.885
6,f7d45e3155b1,17,14,53,0.7793461852801626,46,53,3.1599
6,f94098ac90e0,10,7,53,0.7273119164816839,18,23,2.5635
6,fd403ab3ad13,10,7,53,0.7442464121700539,21,26,2.62
6,fd8e4f2a036c,16,12,53,0.7093179053903899,42,42,2.9815
7,0219ada14906,8,3,53,0.7512771664154126,6,13,2.8416
7,07b16a99f569,4,0,53,0.6737888333620616,0,4,3.2566
7,084885d3b4e7,16,13,53,0.7328265610168733,38,48,3.3854
7,0a0ec1d37b3a,11,8,53,0.727027841857061,26,32,2.7016
7,0a626311f373,6,0,53,0.7221083754690919,0,6,2.7685
7,0ace4c49ce0d,10,7,53,0.7492580801384873,23,34,2.5598
7,0f69573f48b4,11,7,53,0.7671905213106999,19,33,2.9841
7,10061d851073,7,3,53,0.7260701895826185,6,10,2.5866
7,13e3290c60c3,8,4,53,0.745561195338225,8,10,2.6832
7,1430da53c2a0,10,6,53,0.7245925253296257,15,27,3.0897
7,185fb8c393f2,16,13,53,0.7653032964153414,37,44,3.0186
7,19f564e45cac,13,11,53,0.7260074864553926,37,38,2.7278
7,1a466658c2cf,9,6,53,0.7245446907307073,6,13,2.8594
7,1b4767086792,7,3,53,0.789634071560188,3,7,2.6755
7,2216cbb95191,7,3,53,0.7240678127081375,3,11,2.8608
7,223bdd32245f,7,3,53,0.6961866713870083,6,14,2.8146
7,229a68739fb5,10,4,53,0.7244613622109246,14,22,3.3436
7,22d92a4329d5,7,3,53,0.7641948440649731,3,11,2.4903
7,26f2a46ff69a,11,7,53,0.7695933591777258,16,22,3.1127
7,2809196352c7,11,7,53,0.767821564787864,11,16,2.8927
7,286b82e1c66e,9,6,53,0.7232553642754956,12,19,3.098
7,28c25a69d935,11,7,53,0.7421836219887096,13,19,3.1823
7,2cd183b329d6,7,4,53,0.729673696738457,12,17,2.7911
7,2e362e975f88,10,4,53,0.7207078768622448,10,17,3.3315
7,2f32cd0a3c4d,16,14,53,0.7311713477949715,37,45,3.2657
7,2fbdcc4adecc,12,7,53,0.7380372321265809,16,23,3.3142
7,313beb228912,7,3,53,0.7163131807816355,3,7,2.3913
7,333ab963d46a,21,19,53,0.7648160952218527,62,59,3.0334
7,3373316e24eb,14,11,53,0.7427781954343738,32,33,3.2345
7,34f123fd3ec6,13,8,53,0.7640688081013991,26,34,2.9649
7,35db80de5ba2,5,0,53,0.6876291214684268,0,5,2.7242
7,38034bcca173,8,4,53,0.7046060460864624,14,22,2.6774
7,39d826a64d6e,12,8,53,0.7057917108163094,30,36,2.9785
7,3ab7b00193de,10,4,53,0.75014869164578,10,18,3.3559
7,3b7c3105dcd1,4,0,53,0.7225997976083706,0,4,2.2266
7,3bdb74a459a0,7,3,53,0.7443336507203796,6,12,2.2587
7,3cfcf1eac104,7,3,53,0.7721851060021768,6,11,2.4915
7,3dad662f670d,7,3,53,0.7682940857795761,3,7,2.8966
7,3dc4f3b3316b,7,3,53,0.7539234216269959,6,13,2.4444
7,40b96b7d3fd4,10,6,53,0.7404919324356793,15,27,3.2884
7,424f11391ed6,7,3,53,0.7329666180812845,3,7,2.3011
7,43e4afecd68d,12,10,53,0.7184248590744267,18,22,2.7787
7,45b29e420d5a,12,7,53,0.7875767420287118,16,26,4.1344
7,48777ec3433c,7,3,53,0.7313343824653512,6,14,2.4445
7,4a81dc62cff5,10,7,53,0.7161876223470508,19,28,2.5456
7,4b0a53601342,10,7,53,0.7088990981243007,23,29,2.7111
7,4b8bfdff4376,13,10,53,0.7335234365975352,30,35,3.5061
7,4b93212e4b20,11,7,53,0.7389388803191431,19,28,2.8402
7,4da117fd5f9e,9,4,53,0.7344198305890323,10,17,2.591
7,4e07cd71e102,10,4,53,0.7369627709547419,10,17,3.3175
7,5209d32e5e24,10,6,53,0.7127567055099827,15,27,3.0681
7,52143ae4ac4b,7,4,53,0.7119779375090831,14,20,2.3662
7,529f94be7b94,13,10,53,0.7815752384499789,30,33,2.9888
7,5434f6036ce1,8,4,53,0.7278966773735078,10,14,2.8541
7,54e011fc56a6,7,3,53,0.7319060920063598,6,13,2.4628
7,57042f8c2ffb,12,7,53,0.7534995106997466,16,24,2.8173
7,581655648b3f,14,11,53,0.7121888737228358,36,43,3.2336
7,5c8acd9c9626,13,10,53,0.7619698510629266,26,32,3.2721
7,5e8c262f8237,7,4,53,0.7652620312772362,14,21,2.6694
7,5ea61b4399ae,7,3,53,0.7690781676453281,3,7,2.6326
7,5f60874932a6,4,0,53,0.7082563394266467,0,4,2.2541
7,6059f1369717,11,7,53,0.7407064106241267,20,26,3.1461
7,61c04d782603,7,4,53,0.7073610188010143,12,17,2.6915
7,61d8ee298451,14,12,53,0.8018073683886854,44,40,2.9146
7,6461a023e423,12,9,53,0.705225854680264,21,34,3.3832
7,65d0a0a3e17f,5,0,53,0.7632017718072437,0,5,2.5421
7,660686604c65,10,6,53,0.766562668419231,15,24,2.5246
7,6a4e45974819,8,3,53,0.7338167117588522,3,8,2.7284
7,6b5c74288ed2,16,13,53,0.727979779275689,34,43,3.3016
7,6bced5a08fbb,7,3,53,0.7355216433749593,6,10,2.463
7,6c06e2848b17,11,6,53,0.7199915003084719,12,23,3.5096
7,6c1699daf1ec,16,15,53,0.7793382710864466,47,47,3.1231
7,6c71145ed992,8,4,53,0.7428791208265239,10,13,2.6836
7,6dd137af510f,7,3,53,0.7022653567234838,6,16,2.6296
7,6df3d7537ca4,7,4,53,0.6996381136158074,12,17,2.4283
7,712d8aea6e74,15,12,53,0.7312938437401594,44,43,3.3846
7,733a896834f2,10,4,53,0.701911603917967,10,17,3.4277
7,735e629afc5b,11,7,53,0.7297716964543128,16,22,2.9785
7,7623f278a174,7,4,53,0.6984072927741694,14,21,2.7734
7,772495a64140,7,4,53,0.7156520088964198,14,20,2.5128
7,772495a64140,7,4,53,0.7292335905094451,14,20,2.8684
7,7a594386975c,10,6,53,0.6959667875003748,15,27,3.1244
7,7ad43da26cce,8,4,53,0.7437899050399787,14,22,2.9889
7,7b8e4511db9b,7,3,53,0.7371823843234643,6,14,2.7325
7,7e428a0a1e55,13,11,53,0.7364392681526458,36,43,2.7858
7,7e61bf738ca3,16,14,53,0.7505928321162904,40,43,3.4757
7,7ebcc2bebfb3,11,7,53,0.8144881962852486,16,21,2.9836
7,7f3aed384f51,4,0,53,0.7073754797614664,0,4,2.2667
7,7f9a014d9911,15,11,53,0.7025713297958331,34,38,3.4908
7,8003fa6cf58d,13,10,53,0.7137269820435254,24,28,3.9567
7,80efcde460dd,4,0,53,0.7123343759031082,0,4,2.4176
7,80efcde460dd,4,0,53,0.7172384239741081,0,4,2.2666
7,82741cbc2658,14,11,53,0.7180640219306308,37,42,3.7126
7,82a6995d4eda,16,12,53,0.7206117941151704,42,40,3.0567
7,82b3a5013b2b,19,16,53,0.6851226538330673,60,60,3.8926
7,83c6e5e80cc7,11,7,53,0.7348779428033406,21,27,3.194
7,879be535854a,12,7,53,0.749947871200244,19,30,3.4426
7,880b6af94720,10,7,53,0.7132899649414429,19,27,2.7239
7,8b3f5c70e7ed,13,11,53,0.7528586748958104,33,34,2.7301
7,8b975a728ca1,7,4,53,0.7232678952132132,12,17,2.9507
7,8c12862007da,11,7,53,0.7299169913169619,16,23,2.8642
7,8e249f067bad,18,15,53,0.6915255255801426,50,55,3.6864
7,8fea3c837ab6,15,12,53,0.7545965739595135,46,45,2.93
7,9004f02d23b4,11,8,53,0.7506888220276504,30,38,3.0939
7,92bf5d3f4089,15,11,53,0.7468432064658055,34,39,3.3237
7,95b94d178edd,10,8,53,0.7229217213194719,28,33,2.5609
7,97a9fea463c4,7,3,53,0.7556588135173671,6,14,2.377
7,97fc797ea1be,8,4,53,0.7619710065272369,10,12,2.2958
7,98a96477caea,7,3,53,0.7795565293161685,6,12,2.3914
7,98c098f692aa,11,7,53,0.7255607563643802,19,28,3.2695
7,994474cb4f85,12,8,53,0.7688135930946874,30,38,3.0953
7,99bd7cb33a0a,14,14,53,0.7337141630544216,38,42,3.4871
7,9a385bcc0561,14,10,53,0.7595236061679116,29,36,3.2747
7,9ad604f29ffc,10,6,53,0.7169918081570047,12,20,2.6226
7,9ceb2d4f4a42,7,4,53,0.7316077829062665,14,21,2.4778
7,9d3d9df7db75,9,6,53,0.7323919963762419,12,15,2.3508
7,9d5a063356a2,17,15,53,0.718973177140366,49,46,2.8333
7,9eaeedb418c6,13,10,53,0.7083403473281575,29,34,3.0424
7,9fd7d46e374a,11,7,53,0.6828982424605153,20,29,3.3176
7,a0fb4671cd1e,10,4,53,0.7376396204909507,10,19,3.409
7,a5d4bf93423d,12,10,53,0.7277099971202377,27,35,3.2521
7,a70ed100eec4,7,3,53,0.7187439459087543,3,11,2.806
7,a78aba63a411,8,3,53,0.7937721989087531,3,8,2.7025
7,a7b79167a48b,7,4,53,0.7079935479640855,12,17,2.3036
7,a7e735c5993c,15,11,53,0.7689699240037758,36,45,3.122
7,a85f48ad4baa,9,6,53,0.7776185868388804,6,12,3.0255
7,a9da4c01f27d,13,10,53,0.7348299398438308,25,35,3.2603
7,aac25e7d8468,4,0,53,0.7158061494311256,0,4,2.2825
7,aac25e7d8468,4,0,53,0.6868614332245154,0,4,2.5809
7,aba1daaddbd4,8,3,53,0.6956375905280043,6,16,2.9163
7,abf6f0309077,10,6,53,0.7867251043375159,12,17,3.4509
7,abfa5645b4e8,13,8,53,0.7294807684654993,26,33,3.477
7,ac24734484f7,12,7,53,0.7383630948511343,20,27,3.5361
7,ad31888f15f0,10,7,53,0.6947634580836902,23,34,2.5544
7,ae6343d66770,7,4,53,0.7282349368344232,12,17,2.5187
7,aea67b7c2242,9,6,53,0.7199911494438659,12,25,2.618
7,aff2f1d6be55,12,7,53,0.8223114903003081,19,27,3.2644
7,b38162d761bf,11,9,53,0.73585663831706,9,16,2.9515
7,b393daf5dc0a,7,3,53,0.6991062785876262,6,11,3.2905
7,b43651e7d462,5,0,53,0.7225770284312444,0,5,2.7025
7,b49034c9d4f6,12,10,53,0.7115963928692035,26,31,2.9049
7,b549240da1ab,7,3,53,0.7285890208534271,3,7,2.6454
7,b62ea45650c8,20,18,53,0.7842911136417474,55,56,3.2858
7,b65b133e7aea,14,10,53,0.7288896726234784,26,30,3.1846
7,b726388bc8cb,14,11,53,0.7167418430885979,34,43,3.2654
7,b911c67dae93,12,7,53,0.725938226149728,16,26,3.367
7,ba93c591a12a,7,3,53,0.6915002144121278,3,11,2.4901
7,bad26fcc98bf,10,6,53,0.7023343272114048,15,25,2.9775
7,bc9d158249f5,10,6,53,0.7100115652112786,12,20,2.9654
7,bdcad8be0e2e,16,14,53,0.7675940506599861,46,51,4.6547
7,bdfabb55c4ab,10,7,53,0.7066470030703637,19,27,2.7007
7,be2d3fd6e5a9,4,0,53,0.7308459963175494,0,4,2.5183
7,bf1593c370d7,13,11,53,0.7203211176359002,33,39,3.1414
7,c06044b25e7e,8,3,53,0.7390405749703425,6,16,2.6387
7,c527d4e4bea6,5,0,53,0.6997531139249382,0,5,2.2559
7,c5d8e0a4972a,6,0,53,0.7004517942542932,0,6,2.7924
7,c7554b33ac8e,10,6,53,0.733752977636985,15,25,3.0652
7,c7e02d89194a,10,6,53,0.7237004758625181,6,10,2.938
7,c7f863da692b,12,11,53,0.7560476972983734,35,38,2.7339
7,c80d36508aea,8,4,53,0.7705753732443031,10,13,2.416
7,cd763c399386,10,7,53,0.6839249200994459,23,36,2.8095
7,cd83f6e9cb10,10,4,53,0.7744604200349202,10,19,3.0698
7,d08ae9407ddb,8,3,53,0.7144394621425035,6,19,3.0225
7,d0d73b0b12f6,15,11,53,0.7275086256776581,32,38,3.1746
7,d1b5248a49c2,11,8,53,0.7654940605155496,28,33,2.4914
7,d28bc0c48242,10,7,53,0.6992729977463445,19,28,2.5391
7,d3de2b12f218,14,10,53,0.7613706954204911,25,34,3.16
7,d45c1574c4c0,5,0,53,0.7141990793741857,0,5,2.6299
7,d48f3cbc620e,8,3,53,0.7087616139261287,6,19,2.6986
7,d4964c8cce6f,17,14,53,0.7163417587651436,45,57,3.1398
7,d4a0a85e103c,14,11,53,0.7615797657765793,29,36,3.0516
7,d5bb027f1e42,10,6,53,0.7406100160510376,12,19,2.6338
7,d6e4ce4bae36,11,6,53,0.7003872873323685,12,25,3.0188
7,d7192f6cbb3b,14,11,53,0.7126989754143838,34,41,3.1108
7,d87f6b00d8b8,7,3,53,0.6953465625659373,6,13,2.4902
7,d885d2bef868,10,8,53,0.7201574365940333,30,36,2.5191
