experiment,task,n_qubits,arm,replicate,data_seed,search_seed,budget_unique,val_metric_name,val_metric_value,primary_test_metric,primary_test_value,test_rmse,test_mae,test_auc,test_brier,num_proposed,num_valid,num_invalid,num_duplicate,num_failed,num_unique,stop_reason,logical_gate_count,logical_depth,two_qubit_count,parameter_count,transpiled_depth_line,transpiled_2q_line,llm_calls,llm_tokens,llm_cost_usd,llm_mock,model_snapshot
E2,sin_freq,5,ref_realamp_d1,1,1001,2001,24,rmse,0.2914995067785167,test_rmse,0.2872127689084397,0.2872127689084397,0.24938828013495995,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,sin_freq,5,ref_realamp_d1,2,1002,2002,24,rmse,0.2960994051350258,test_rmse,0.29241803533880767,0.29241803533880767,0.25507758253011137,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,sin_freq,5,ref_realamp_d1,3,1003,2003,24,rmse,0.2906004331837645,test_rmse,0.28679065247517005,0.28679065247517005,0.24711468175903542,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,sin_freq,5,ref_realamp_d1,4,1004,2004,24,rmse,0.29210384513648996,test_rmse,0.2911073200964545,0.2911073200964545,0.25134391332668493,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,sin_freq,5,ref_realamp_d1,5,1005,2005,24,rmse,0.29044247789331407,test_rmse,0.29064352685304423,0.29064352685304423,0.2516457978424365,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,sin_freq,5,ref_realamp_d1,6,1006,2006,24,rmse,0.2910987732252453,test_rmse,0.29486893842260203,0.29486893842260203,0.2542409386967606,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,sin_freq,5,ref_realamp_d1,7,1007,2007,24,rmse,0.28961762953164466,test_rmse,0.28782197953361416,0.28782197953361416,0.24928117640135916,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,sin_freq,5,ref_realamp_d1,8,1008,2008,24,rmse,0.29183975714671895,test_rmse,0.2888408298518603,0.2888408298518603,0.24870574379822447,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,sin_freq,5,ref_realamp_d1,9,1009,2009,24,rmse,0.28373523260283856,test_rmse,0.29113137495829117,0.29113137495829117,0.25254632026515245,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,sin_freq,5,ref_realamp_d2,0,1000,2000,24,rmse,0.28220955657707797,test_rmse,0.2907388329368025,0.2907388329368025,0.25959357320693405,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,sin_freq,5,ref_realamp_d2,1,1001,2001,24,rmse,0.2914477817972982,test_rmse,0.28617941068970537,0.28617941068970537,0.2550324462467204,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,sin_freq,5,ref_realamp_d2,2,1002,2002,24,rmse,0.2754727264611465,test_rmse,0.28495260595031,0.28495260595031,0.25429033487485553,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,sin_freq,5,ref_realamp_d2,3,1003,2003,24,rmse,0.29315465988307743,test_rmse,0.29104211375582245,0.29104211375582245,0.25684321558099377,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,sin_freq,5,ref_realamp_d2,4,1004,2004,24,rmse,0.2840936742432034,test_rmse,0.28510187692486566,0.28510187692486566,0.2547793007341079,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,sin_freq,5,ref_realamp_d2,5,1005,2005,24,rmse,0.277134466143583,test_rmse,0.28360021179445644,0.28360021179445644,0.25317481767535654,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,sin_freq,5,ref_realamp_d2,6,1006,2006,24,rmse,0.2813984522807056,test_rmse,0.2890027266106919,0.2890027266106919,0.25671423204892796,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,sin_freq,5,ref_realamp_d2,7,1007,2007,24,rmse,0.28293665310365,test_rmse,0.289135272853103,0.289135272853103,0.2564310059639343,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,sin_freq,5,ref_realamp_d2,8,1008,2008,24,rmse,0.2866311884251078,test_rmse,0.28259060916382905,0.28259060916382905,0.25255249801822477,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,sin_freq,5,ref_realamp_d2,9,1009,2009,24,rmse,0.28259716602983903,test_rmse,0.28438653474669034,0.28438653474669034,0.25199299181833557,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,sin_freq,5,ref_strongent_d1,0,1000,2000,24,rmse,0.23640566066922378,test_rmse,0.23767613300744242,0.23767613300744242,0.19851270238292468,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,sin_freq,5,ref_strongent_d1,1,1001,2001,24,rmse,0.23748919260697327,test_rmse,0.23343233367919408,0.23343233367919408,0.19583227792940486,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,sin_freq,5,ref_strongent_d1,2,1002,2002,24,rmse,0.2374090761806565,test_rmse,0.2365853508701684,0.2365853508701684,0.19810715102886078,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,sin_freq,5,ref_strongent_d1,3,1003,2003,24,rmse,0.2346654541740126,test_rmse,0.23475949882011846,0.23475949882011846,0.1933290620565643,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,sin_freq,5,ref_strongent_d1,4,1004,2004,24,rmse,0.24365073240979418,test_rmse,0.23573424990066014,0.23573424990066014,0.19592636490398074,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,sin_freq,5,ref_strongent_d1,5,1005,2005,24,rmse,0.24322261396073933,test_rmse,0.23884176982443234,0.23884176982443234,0.20075632694169293,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,sin_freq,5,ref_strongent_d1,6,1006,2006,24,rmse,0.2278846267650337,test_rmse,0.2397782808401963,0.2397782808401963,0.1983236954473439,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,sin_freq,5,ref_strongent_d1,7,1007,2007,24,rmse,0.2211579496886449,test_rmse,0.2354914162352728,0.2354914162352728,0.19463652188442016,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,sin_freq,5,ref_strongent_d1,8,1008,2008,24,rmse,0.2383484606512869,test_rmse,0.23705353864251752,0.23705353864251752,0.19492316801807608,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,sin_freq,5,ref_strongent_d1,9,1009,2009,24,rmse,0.23218424037062887,test_rmse,0.23859744798694837,0.23859744798694837,0.1960597731876988,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,sin_freq,5,ref_strongent_d2,0,1000,2000,24,rmse,0.15813033104941362,test_rmse,0.16610712042669482,0.16610712042669482,0.1195170261326373,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,sin_freq,5,ref_strongent_d2,1,1001,2001,24,rmse,0.1811574198548802,test_rmse,0.18049098790314702,0.18049098790314702,0.13582011919556874,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,sin_freq,5,ref_strongent_d2,2,1002,2002,24,rmse,0.18144739331294427,test_rmse,0.18064141209292106,0.18064141209292106,0.13914242238231656,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,sin_freq,5,ref_strongent_d2,3,1003,2003,24,rmse,0.17751680187917254,test_rmse,0.17401192298511448,0.17401192298511448,0.1347654699136643,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,sin_freq,5,ref_strongent_d2,4,1004,2004,24,rmse,0.17491018638590045,test_rmse,0.17181314652484617,0.17181314652484617,0.13249360083361778,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,sin_freq,5,ref_strongent_d2,5,1005,2005,24,rmse,0.19157229414821908,test_rmse,0.18433547284262938,0.18433547284262938,0.12812245187106786,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,sin_freq,5,ref_strongent_d2,6,1006,2006,24,rmse,0.17940526444275715,test_rmse,0.18743448908870794,0.18743448908870794,0.13520536266575003,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,sin_freq,5,ref_strongent_d2,7,1007,2007,24,rmse,0.17525734244567415,test_rmse,0.17962643869774456,0.17962643869774456,0.13800436963939647,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,sin_freq,5,ref_strongent_d2,8,1008,2008,24,rmse,0.19585281488361272,test_rmse,0.18972734590392037,0.18972734590392037,0.13385938125148988,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,sin_freq,5,ref_strongent_d2,9,1009,2009,24,rmse,0.16417531550085582,test_rmse,0.17707250464509852,0.17707250464509852,0.13085856969134949,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
